index      leisure_couadditional_price_doc  
       6815          0          4    3809190
       6821          1          3    7300000
       6827          0          4    4074000
       6833          1          3    6000000
       6839          0          0    3245722
       6845          0          6    9717222
       6851          0          3    9300000
       6857          0          3    5900000
       6863          0          2    6942000
       6869          1          2    9823190
       6875          0         16    6780000
       6881          0          0    5967500
       6887          0          5   10701000
       6893          1          1   11300000
       6899          1          0    5400000
       6905          0          3    9300000
       6911          0          4    5481567
       6917          0          6   10143038
       6923          0          1    4300000
       6929          0          1    5311210
       6935          0          6    4904827
       6941          0          3    6450000
       6947          1          5    8600000
       6953          0          2    4060800
       6959          1          2    7200000
       6965          0          3    4272469
       6971          0          0    6372900
       6977          0          0    3921216
       6983          0          0    5998300
       6989          0          0    1000000
       6995          1          1    2000000
       7001          0          0    5100000
       7007          0          4    5711360
       7013          1          3    2500000
       7019          1          3    5028668
       7031          0          2    6750000
       7037          0          4    3754870
       7043          0          0    2769158
       7049          0         16    6100000
       7055          0          4    5523956
       7061          1          3    5990000
       7067          0          1    7700000
       7073          0          2    5524675
       7079          0          2    4146932
       7085          0          0    4437750
       7091          0          2    9000000
       7097          0          0    4074959
       7103          0          3    5600000
       7109          0          4    6900000
       7115          0          2    3250000
       7127          1          3    7000000
       7133          0          0    5745000
       7139          0          1    4158000
       7145          0          3    1000000
       7151          0          0     999000
       7157          0          2    5127460
       7163          0          0    4554240
       7169          0          1    5860196
       7175          0          0    3690164
       7181          1          4    6000000
       7187          0          4    5194350
       7193          0          2    5198400
       7199          0          4    6273960
       7205          1          4    6400000
       7211          2          2    5800000
       7217          1          3    8773800
       7223          1          0    4800000
       7229          2         16    3200000
       7235          0          4    5523956
       7241          0          4    5711360
       7247          0          2    3493500
       7253          0          0    8800000
       7259          0          1    8857120
       7265          0          4    6600000
       7277          0          2    5500000
       7283          0          4    6273960
       7289          1          3    8000000
       7295          0          4    6664676
       7301         30          4    4562028
       7307          0          0    4550000
       7313          5          1    5900000
       7319          0          1    8872880
       7325          0          3    4800000
       7331          7          1   10608000
       7337          0          2    8650000
       7343          0          3    5073407
       7349          0          0    5397700
       7355          0          0    3541488
       7361          0          5    9000000
       7367          0          0    3444000
       7373          0          6    8021091
       7379          2          0   10500000
       7385          0          3    3013140
       7391          0          4    4964751
       7397          0          4    6290256
       7403          0          0    7990000
       7409          0          2    9000000
       7415          0          0    4554240
       7421          0          3    3469631
       7427          1          0    5000000
       7433          0          0    5897600
       7439          0          2   10237598
       7445          0          3    7500000
       7451          0          0    3450000
       7457          0          3    5106332
       7463          0          2    4023200
       7469          0          3    9550000
       7475          0          1    6220000
       7481          0          2    4238000
       7487          0          3    6350000
       7493          0          3    3633120
       7499          0          5    7500000
       7505          0          4    5750000
       7511          1          0    4950000
       7517          0          0    6684000
       7523          2          2    5900000
       7529          1          0    7200000
       7535          0          0    6710800
       7541          0          3    4011710
       7547          1          0    7950000
       7553          0          0    5005000
       7559          0          0    4835000
       7565          0          2    2550000
       7571          0          0    3248910
       7577          0          0    4383750
       7583          1         10   10800000
       7589          0          3    3872459
       7595          0          3    6000000
       7601          0          2    5300000
       7607          0          6    8210566
       7613          0          2    6783019
       7619          0          2    3506250
       7625          0          6    8295000
       7631          0          0    3855750
       7637          1          4    7100000
       7643          0          4    4112800
       7649          0          5    5950000
       7655          4          5    5100000
       7661          0          0    5016000
       7667          0          1    5450000
       7673          0          2    8100000
       7679          0          2    4181660
       7685          0          0    6150000
       7691          1          1    7995787
       7697          0          4    5780812
       7703          4          1    5780000
       7709          1          2    4800000
       7715          0          2    4186080
       7721          0          4    5835520
       7727          0          3    5126558
       7733          0          3    8500000
       7739          0          2    3693750
       7745          0          2    9200000
       7751          0          6    4671264
       7757          2          3   10500000
       7763          0          1    4581500
       7769          0          3    8500000
       7781          0          0    5016000
       7787          0          1    3357825
       7793          0          2    6936000
       7799          1          4    5500000
       7805          0          3    1000000
       7811          1          0    5850000
       7817          0          2    6591000
       7823          0          4    5885358
       7829          0          0    3300480
       7835          0          0    3900000
       7841          0          4    7700000
       7847          0          2    5606580
       7853          0          2    2000000
       7859          1          3    6550000
       7865          1          3    5850000
       7871          1          0    1000000
       7877          0          2    5838513
       7883          0          3    8300000
       7889          0          8    5150000
       7895          7          1   11000000
       7901          0          4    7400000
       7907          0          0    8286900
       7913          0          6    4650776
       7919          0          1    4447500
       7925          1          2    7300000
       7931          0          3    3738624
       7937          0          4    5835520
       7943          0          0    3330980
       7949          1          3    4950000
       7955          0          3    7200000
       7967          0          4    5616688
       7973          0          0    5386450
       7979          0          0    5046000
       7985          0          2    9000000
       7991          1          8   11000000
       7997          0          0    5005000
       8003          0          2    5647680
       8009          0          4    3958570
       8015          0          4    4463261
       8021          0          2    6600000
       8033          0          0    3554857
       8039          0          4    5835520
       8045          0          1    9800000
       8057          0          0    5867200
       8063          0          3    5294720
       8069         30          4    2087149
       8075          0          0    3564000
       8081          0          3    1000000
       8087          0          0    6650000
       8093          0          4    4190400
       8099          0          2    4481160
       8105          0          3    5436451
       8111          0          3    5181238
       8117          0          3    5399360
       8123          0          3    3400000
       8129          0          3    7500000
       8141          0          0    4419450
       8147          1          0    6100000
       8153          0          0    4121629
       8159          0          3    3425000
       8165          0          2    5613802
       8171          0          1    6450000
       8177          0          4    4652032
       8183          0          0    6477010
       8189          0          3    1200000
       8195          0          6   11478846
       8201          0          4    6530040
       8207          0          2    4599140
       8213          0          4    4548514
       8219          0          3    4050800
       8225          0          4    9257656
       8231          0          0    6177010
       8237          0          0    5480000
       8243          2          5    5250000
       8249          0          2    5888000
       8255          0          2    3022080
       8261          0          4    4565790
       8267          2          6    6500000
       8273          1          0    4975000
       8279          0          4   10750000
       8285          0          0    6477010
       8291          0          1    2500000
       8297          0          3    5416774
       8303          0          4    4515059
       8309          1          0    7300000
       8315          0          2    5552201
       8321          0          4    6458454
       8327          2          0    9300000
       8339          0          2    5835375
       8345          2          4    1000000
       8351          0          3    3000000
       8357          0          3   11361425
       8363          0          2    7200000
       8369          0          2    3500000
       8375          0          6    4650776
       8381          0          1    5900000
       8387          0          5    6200000
       8393          0          4    4178760
       8405          2          2    8100000
       8411          0          3    4300252
       8417          0          0     990000
       8423          1          3    2000000
       8435          0          3    4100155
       8441          0          3    8183869
       8447          0          3    2680000
       8453          0          2    7450000
       8459          0          1    7700000
       8465          0          0    5564090
       8477          0          2    1000000
       8483          1         16    6000000
       8489          0          3    5583680
       8495          0          3    6000000
       8501          0          4    5856084
       8507          0          3    7300000
       8513          1          0    1200000
       8519          0          1    9900000
       8525          0          4    6440024
       8531          1          3    6700000
       8537          0          7    7400000
       8543          0          0    4391053
       8549          0          0    3930300
       8555          0          3    5250000
       8561          3          6    7600000
       8573          1          3    6900000
       8579          0          0    6400000
       8585          2          3    5000000
       8591          0          2    7165650
       8597          0          2    5606580
       8603          0          4    4112800
       8609          0          4    3754870
       8615          0          0    4415440
       8621          1          4   10300000
       8627          0          0    5358600
       8633          0          3    5645120
       8639          0          3    6100000
       8645          0          3    6000000
       8651          0          2    4089180
       8657          0          2    5242210
       8663          0          4    4112800
       8669          0          0    3627911
       8675          3          4    6700000
       8681          1          1   10500000
       8687          0          4    6683688
       8693          0          2    7400000
       8699          0          0    5320482
       8705          0          0    3190980
       8711          1          1   10000000
       8717          0          1    6000000
       8729          1          0    5400000
       8735          0          2     990000
       8747          0          4    6200000
       8753          0          0    5800000
       8759          0          0    3979800
       8765          0          2   11400000
       8771          0          0    9000000
       8777          0          1    4481248
       8783          0          4    3845468
       8789          0          1    9150000
       8795          1          3    9900000
       8801          0          4    9800000
       8807          0          1    5100000
       8819          0          4    5750000
       8825          0          0    3478200
       8831          2          0    8700000
       8837          0          4    5718266
       8849          0          4    4591398
       8855          0          3    5900000
       8861          0          2    6000000
       8867          0          2    5252520
       8873          0          1    6085035
       8879          0          0    4023390
       8885          0          3    9750000
       8891          0          2    6300000
       8897          0          2    5586300
       8903          0          0    4700000
       8909          0          3    2000000
       8915          0          4    7525000
       8921          0          0   10500000
       8927          0          3    3410402
       8939          0          1    7200000
       8945          1          4    4100000
       8951          0          2    5750000
       8957          1          1    4600000
       8963          0          1    7200000
       8969          1          3    1000000
       8975          0          2    5800000
       8987          1          2    4700000
       8993          0          1    7387303
       8999          0          3    6000000
       9005          2          5    9500000
       9011          0          1    6500000
       9017          0          2    8700000
       9023          1          6   10000000
       9029          1          4    3900000
       9035          0          0    3738075
       9041          0          2    6864000
       9047          0          6   10792192
       9053          2          0    5600000
       9059          1          4    8480000
       9065          0          0    4700000
       9071          0          4    6683688
       9077          1          3    6550000
       9083          0          2    4666680
       9089          0          4    5942680
       9095          0          4    5897600
       9101          0          0    2081783
       9107          0          1    9500000
       9113          0          3    7100000
       9119          0          2    7000000
       9125          0          6    8189605
       9131          0          3    6288681
       9137          0          4    6000000
       9143          0         16    6000000
       9149          0          2    4160325
       9161          0          4    4563559
       9167          0          2    5600000
       9173          0          1    5900000
       9179          2          5    5300000
       9185          0          2    7250000
       9191         29          1    7000000
       9197          0          0     990000
       9203          0          2    6300000
       9209          0          0    4040700
       9215          1          4    7900000
       9221          0          6    5000000
       9227          0          0    6700000
       9233          1          4    8200000
       9257          0          0    3391500
       9263          0          6   11600000
       9269         20         16    4724705
       9275          0          2    5632080
       9281          0          2    4263600
       9287          0          4    5403870
       9293          0          2    5700000
       9299          0          1    4000000
       9305          1          2   10200000
       9311          0          1   11200000
       9317          0          0    5579521
       9323          0          4    5950000
       9329          0          2    9000000
       9335          0          1    6300000
       9341          0          7    7300000
       9347          0          1    9550000
       9353          0          1    8500000
       9359          0          2    1000000
       9365          0          0    3320000
       9371          0          2    8150000
       9383          0          0    5959900
       9395          0          2    5692640
       9401          0          2    6112000
       9407          0          0    2473800
       9413          0          0    5400000
       9419          0          0    5894876
       9425          0          0    2520630
       9431          0          3    5342191
       9437          0          0    5005000
       9443          0          0    6000000
       9449          0          2    4388000
       9455          0          2    4230000
       9461          0          4    6925550
       9467          0          4    4768714
       9473          1          2    6900000
       9479          0          6   11640257
       9491          0          1    3046392
       9497         30          4    2397611
       9503          0          6    4904827
       9509          0          4    3797986
       9521          0          4    5639366
       9527          0          3    6462324
       9533          0         16   10800000
       9539          0          0    5337320
       9545          0          0    6000000
       9557          0          3    6800000
       9563          0          2    5772735
       9569          1          2    6900000
       9575          0          3    4100000
       9587          1          1    2000000
       9593          0          1    6200000
       9599          0          6    8000000
       9611          0          0    4074959
       9617          1          1    5500000
       9623          8         16    3700000
       9629          0          0    4800000
       9635         20         16    5579521
       9647          0          4    5073100
       9653          0          0    3546400
       9659          0          4    3984760
       9665          0          5    6900000
       9671          0          0    5818280
       9677          0          3    7350000
       9683          0          0    6300400
       9689          0          1    3000000
       9695          0          0    5402275
       9701          0          2    2000000
       9707          0          0    3102652
       9713          1          0    6800000
       9731          0          3    8269489
       9737          0          4    6127296
       9743          0          1    6000000
       9749          1          3    5150000
       9755          0          4    5057880
       9761          0          3   11300000
       9767          0          6    6050000
       9773          0          4    5600000
       9779          0          0    3483200
       9785          0          2    4646070
       9791          1          4   11000000
       9797          0          0    4945000
       9803          0          2    7161559
       9809          0          2    6300000
       9815          0          0   11550000
       9821          4          1    7500000
       9833          0          4    7400000
       9839          0          4    4061390
       9845          2          5    6500000
       9851          0          0    4644850
       9857          1          1    4500000
       9863          0          0    3806040
       9869          1          3    7800000
       9875          0          0    4065000
       9881          0          2    6100000
       9887          0          2    5844040
       9893          0          3    5489872
       9899          1          4    7950000
       9905          0          4    7257928
       9911          0          1    7025000
       9917          0          0    3875850
       9923          0          3    8196733
       9929          0          2   11650000
       9935          0          5    6900000
       9941          1          1    1000000
       9947          0          4    7067808
       9953          0          4    5057881
       9959          0          2    5500000
       9965          0          2    8200000
       9971          0         16    8500000
       9977          0          4    4462000
       9983          0          3    6400000
       9989          2          0    8700000
       9995          0          0    2400600
      10007          0          1    8347680
      10019          0          0   11300000
      10025          0          1    7400000
      10037         20         16    3772192
      10043          1          1    6900000
      10049          0          2    4352340
      10061          0          2    6500000
      10067          0          0    7400000
      10073          0          3    7600000
      10079          0          4    5780812
      10085          0          0    4301400
      10091          2          2    7500000
      10097          0          2    4355520
      10103          0          4    5717568
      10109          0          1    6900000
      10115          0          0    3690164
      10121          0          3    5800000
      10127          0          0    4641000
      10139          0          2    8950000
      10145          0          4    6966465
      10151          0          4    4053397
      10157          0          4    7682400
      10163          0          6    8754872
      10169          0          6    7993299
      10175          0          3    1000000
      10181          0          4    4462000
      10187          1          3    4550000
      10199          0          4    5014900
      10205          0          5    7900000
      10211          0          1    1000000
      10229          0          0    4400000
      10235          3          0    7000000
      10241          0          2    9000000
      10247          0         16    5100000
      10253          0          1   11100000
      10265          0          4    8550000
      10271          0          2    4352340
      10277          0          2    8500000
      10283          0          3    4000000
      10289          0          4    4061390
      10295          0         16    5600000
      10301          0          4    5764128
      10307          4          0    5700000
      10313          0          3    5700000
      10319          0         16    8000000
      10325          0          2    7011550
      10331          0          3    3683320
      10337          0          4    6000000
      10343          0          8    7350000
      10349          0          3    3671960
      10355          0          1    5600000
      10361          1          1    9000000
      10367          0          0    6316800
      10373          0          0    6500000
      10379          0         16    6200000
      10385          0          3    5391556
      10391          0          3    6090000
      10397          0          3    7300000
      10403          1          0    5700000
      10415          0          4    7332000
      10421          0          1   10100000
      10427          0          5    5000000
      10433          0          0    3445200
      10439          0          1    8850000
      10445          0          0    3095161
      10451          0          3    3280650
      10457          0          2    6000000
      10463          0          3    3783494
      10469          2          0   11500000
      10475         20         16    5903808
      10481          0          2    4600000
      10493          0          5    7150000
      10499          0          2   11140800
      10505          0          2    3000000
      10511          0          2    6400000
      10517          0          4    5014900
      10523          0          4    4294675
      10529          0          1    5600000
      10535          0          3    7200000
      10541          0          0    5736798
      10547          7          0    7000000
      10553          0          2    5200000
      10559          0          3    3903740
      10565          0          6   10500000
      10571          0          4    4462000
      10577          0          4    7084686
      10583          0          2    3440000
      10589          0          2    7176060
      10595          0          4    6518400
      10601          0          1    3600000
      10607          0          4    5159342
      10613          0          3    9700000
      10619          0          0    7200000
      10625          1          3    1000000
      10631          0          5    7000000
      10637          0          2    7011550
      10649          0          4    4700000
      10655          0          2    5000000
      10661          0          2    5934880
      10667          0          1    4403600
      10673          0          2    4064688
      10679          0          0    8772000
      10685          0          4    5014900
      10691          0          5    1200000
      10697          0          4    4750284
      10703          1          0    1000000
      10709          0          5    7300000
      10715          1          1    7300000
      10721          0          2    6300000
      10727          0          3    5335760
      10739          0          4    5959680
      10745          0          2    5871104
      10751          1          3    5000000
      10757          0          4    4061390
      10763          0          2    4416345
      10775          1          2    7800000
      10781          1          1    3000000
      10787          0          6    9809910
      10793          0          3    6487260
      10799          0          3    5614240
      10805          1          4    3000000
      10811          0          4    5903808
      10817          0          2    5647680
      10823          0         10    5500000
      10829          0          4    6600000
      10835          2         11    7400000
      10841          0          3    5615310
      10847          0          2    5300000
      10859          0          3    6250000
      10865          0          2    5100000
      10871          0         16    5700000
      10883          0          0    3795000
      10889          0          4    4033260
      10895          0         16    6400000
      10901          0          4    6350000
      10907          0          3    6000000
      10913          0         11    5750000
      10919          0          2    5500000
      10925          0          0    3843450
      10931          0          3    5400000
      10937          0          3    4900000
      10943          1          4    3670000
      10949          0          4    3958570
      10955          0          1    7900000
      10961          1          0     990000
      10967         20         16    5789726
      10973          0          2    5033160
      10979         20         16    4416345
      10985          0         16   11300000
      10991          0          2    6176000
      10997          4          0    5900000
      11003          0          2    6400000
      11009          0          1    5000000
      11015          0          0    4755468
      11021          0          4    4328140
      11027          3          1    9000000
      11033          0          6    5100000
      11039          0          0    1000000
      11045          0          6    5800000
      11051          0          0    7950000
      11057          0          3    5650000
      11069          0          5    5600000
      11075          0          5    4950000
      11081          2          0    5200000
      11087          0          4    4328140
      11093          0          3    3000000
      11099          0          2    4040750
      11105          0          2    4395010
      11117          0          2    5294700
      11123         20         16    4024577
      11129          7          1   11500000
      11135          0          3    9400000
      11147          0          3    6900000
      11153          3          1    6000000
      11159          1          2    6100000
      11165          0          3    4600000
      11171          0          0    2450000
      11177          0          4    1100000
      11183          0          3    7996148
      11189          0          3    6500000
      11195          0          1    2000000
      11201          0          6    8000000
      11207          1          1    8500000
      11213          0          1    6100000
      11219          0          4    5516390
      11225          5          4    4600000
      11231          0          6   10438478
      11237          1          3    9900000
      11243          0          3    7400000
      11249          0          2    6000000
      11255          0          3    5643358
      11261          0          2    5350000
      11267          0          2    5206455
      11273         20          2    6500000
      11279          0          3    5400000
      11285          0          4    4328140
      11291          0          2    5400000
      11297          0          1    4300000
      11303          2          0    3200000
      11309          0          2    8500000
      11315          0          1    7550000
      11321          0          4    5798239
      11327          0          3    3357774
      11339         20         16    7396800
      11345          0          4    6008354
      11351          0          2    6800000
      11357         20         16    3229589
      11363          0          3   11650000
      11369          0          5    4735000
      11381          0          4    6500000
      11387          1          1    2000000
      11393         20         16    6564471
      11399          0          0    4039200
      11405          0          1    5200000
      11417          0          1    3513890
      11423          0          1    2000000
      11429          0          0    2400000
      11435          1          2   11000000
      11441          0          2    8300000
      11447          0          2    7900000
      11453          2          4    8500000
      11459          0          4    5000000
      11465          1          0    6350000
      11471          3          4    6600000
      11477          0          0    3700000
      11483          0          3    5500000
      11489          1          3    7250000
      11495          0          1    1000000
      11507          0          1    7950000
      11513          0          4    6600000
      11519          0          1    4300000
      11525          0          4    7100000
      11531         10          4    1000000
      11537          0          1    6500000
      11543          0          0    5365132
      11549          0          2    5000000
      11555          1          0   11500000
      11561          0          0    1500000
      11567          0          4    4462000
      11573          0         16    6400000
      11579          0          1    5590000
      11585          1          3    7800000
      11591          1          3    1000000
      11597          1          1   10650000
      11603          2          5    7300000
      11609          0          2    6400000
      11615          0          3    5294087
      11621          0          4    6611520
      11627          0          1    4070000
      11639          0          3    3850480
      11645          0          1    3876098
      11651          0          4    4171970
      11657          0          0    4708100
      11663          1          1    5900000
      11669          0          3    8150000
      11681          0          8    5680000
      11693          0          2    4600000
      11699          2          5    7112962
      11705          1         16    5800000
      11711          0          7   10700000
      11717          0          3    6000000
      11723          0          1    4893534
      11729          0          4    5115198
      11735          0          0    4200000
      11741          0          4    5764128
      11747          0          3    7038629
      11753          0          2    5978740
      11759          0          6    8383079
      11765          0          3    3800000
      11771          0          3    8300000
      11777          0          4    5903808
      11783          0          4    4740002
      11789          1          2    5300000
      11795          0         16   11500000
      11801         20         16    3873520
      11807          1          1    1000000
      11813          0          0    1300000
      11819          0          3    9300000
      11825          0          1    5731720
      11831          1          3    2000000
      11837          0          1    7550000
      11843          0          0    2000000
      11849          2          4    7850000
      11855          1          2    5900000
      11861          0         16    1200000
      11867          0          4    5200000
      11873          2          2   11425550
      11879          1          1    3000000
      11885          0          4    6850000
      11891          0          1    5224088
      11897          0          4    4000000
      11903          1          0    6850000
      11909          0          4   10400000
      11921         20         16    5179822
      11927         20         16    5618265
      11933          1          3    6625010
      11939          1          1    1000000
      11945          0         16    9500000
      11951          0          3    4500289
      11957          0          4    6300000
      11963          0          1    6200000
      11969          1          5    1000000
      11975          1          2    3600000
      11981          0          0    7800000
      11987          1          0    2000000
      11993          0          0    4173067
      11999          0          1    3158444
      12005          1          1    5390000
      12011          0          2   10500000
      12017          1          0    6700000
      12023          0          0    7100000
      12029          1         11    6200000
      12035          0          0    5065914
      12041          1         11    3000000
      12047          0          4    4064688
      12053          4          3    3000000
      12059          0          2    6080000
      12065          0          4    2000000
      12071          0          2    9470000
      12077          0          4    3000000
      12083          1          0    4850000
      12089          1          3    6500000
      12095          0          4    5174562
      12107         20         16    3866200
      12113          0          3    6164787
      12119          0          4    3886596
      12125          0          8    6450000
      12131          0          0    5500000
      12137          0          4    6518400
      12143         13          1    5219608
      12149          0          0    4227500
      12155          0          4    4138020
      12161          0          4    4294675
      12167          0          4    7600000
      12173          0          2    6714893
      12179          0          4    9750000
      12185          0          3    5350000
      12191          2          4    5650000
      12197         20         16    3841298
      12203          0          3    2000000
      12209          0         16    5900000
      12215          0          6    6600879
      12221          0          4    5630000
      12227          1          3    4632000
      12239          0          0    4943400
      12245          5          3    8000000
      12251          0          4    5950868
      12257          0          4    9382422
      12263          0          4    5115198
      12269          0          0    6150000
      12275          0          1    2832494
      12281          1          0    4300000
      12287          0          1    5050000
      12293          0          3    5650000
      12299          0          0    5100000
      12305          1          3    6500000
      12311         20         16    6496000
      12317          0          3    4950000
      12323          0          7    6500000
      12329          7          1   11650000
      12335          0          0    2413096
      12341          0          4     990000
      12347          0          5   11600000
      12359          1          4    8300000
      12365          0          4    4064688
      12371          1          3    6750000
      12383          1          3    2000000
      12395          0          3    9800000
      12401          0          7    9200000
      12407          0          2    7700000
      12419          0          3    3861200
      12425          0          6   10363599
      12431          0          1    7480000
      12437          0          5    6500000
      12443          1          0    9300000
      12449          0          4    5326755
      12455          0          4     990000
      12461          0          4    5959680
      12467          0         16   11700000
      12473          0          3    9000000
      12479          0          3    3685736
      12485          0          6    9820000
      12491          0          3    5350000
      12497          0          4    5326755
      12503          0          2    4809880
      12509          0          3    3651867
      12521          0          3    9100000
      12527          1          0    2000000
      12533          0          6    9353154
      12539          1          3    5700000
      12545          0          0    4355165
      12551          0          3    5000000
      12557          0          3    7400000
      12563          2         11    1200000
      12569          0          1    6050000
      12575          0          4    5174562
      12581          0          0    5600000
      12587          0          3    7500000
      12593          0          2    7500000
      12599         20         16    4138020
      12605          0          2    3000000
      12611          0          2    4201192
      12617          0          2    5550000
      12623          0          4    2000000
      12629          0          1    4800000
      12635          0          4    5250000
      12641          1          2    7300000
      12647          0          2    6900000
      12653          1          3    2200000
      12665          1          0    4950000
      12671          0          4    6000000
      12677          0         16    1050000
      12683          0          0    9227250
      12689          0          2   11200000
      12695          0          4    4033260
      12701          1          0    7200000
      12707          0          6    6500000
      12713          0          0    7200000
      12719          0          2    8700000
      12725          0          3    3000000
      12731          0          3    5089509
      12737          0          0    5798497
      12743          0          3    5200000
      12749          0          4    5959680
      12761          0          6    5200000
      12767          0          2    4284276
      12773          1          3    7330000
      12779         20         16    3184763
      12785          0          0    8511887
      12791          0          3    4850000
      12797          0          1    7500000
      12803          0          2    7996680
      12809          0          3   10400000
      12815          0          3    9000000
      12821          0          0    6782975
      12827          0          3    3686000
      12833          0          2    7850000
      12839          1          4    6450000
      12851          0          2    6600000
      12863          0          3    6700000
      12869          1          0    7100000
      12875          0          1    5666764
      12881          0          0    5271094
      12887          1          4    5850000
      12893          0          2    9500000
      12899          0          3    3632894
      12905          0          6   10200000
      12917          0          4    6518400
      12923         20         16    6056000
      12929          0          5   10677640
      12935          0          0    3774979
      12941          0         16    8300000
      12947          0          0    4900000
      12953          0         11    2000000
      12959          0          2    4650000
      12965          0          6    6933081
      12971          0          1    5500000
      12977          1         16    7200000
      12983          0          2    6300000
      12989          1         11    1000000
      12995          0          6    7002109
      13001          0          3    6250000
      13007          0          2    5100000
      13013          7         16    8100000
      13019          1          0    6900000
      13025          1          2    6250000
      13031          0          4    5944257
      13037          0         16    6000000
      13043          0          2    2990000
      13049          0          2    6900000
      13055          0          2    9200000
      13061          0          3    5500000
      13067          1          3    1000000
      13073          0          2   10450000
      13079          0          2    4427560
      13085          0          5    7010640
      13091          0          3    7400000
      13097          0         16    8150000
      13103          0          3    5472656
      13109          0          0    6500000
      13115          0          1    6175472
      13121          0          4    6600000
      13127          0          4    6330000
      13133          0          2    8200000
      13139          1          5    2000000
      13145          1          8    5400000
      13163          0          2    5700000
      13169          6          0    5800000
      13175          0          4    3958570
      13181          0          4    5896242
      13187          0          4    4740002
      13193          0          3    8700000
      13199          0          3    3700946
      13205          0          3    7981244
      13211          0          2    4927650
      13223          0          2    6321768
      13229          0          5    6150000
      13235          0          2    6450000
      13247          1          1    8000000
      13253          0          1    6950000
      13259          0          5    8550000
      13265          0          3    5700000
      13271          1          0    6900000
